id,dict_id,cate_id,cate_name,big_cate_id,big_cate_name,ownership_id,ownership_name,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,inspection_time_id,inspection_time,sampling_method_id,sampling_method,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,quant_qual_type,initial_reinspect,inspect_unit_qty,inspection_frequency_id,freq_count_text,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,inspection_rate_id,inspection_rate,sampling_qty,sampling_unit_id,sampling_unit,deduct_inventory,deduct_qty,deduct_unit_id,deduct_unit,inspection_tool,standard_requirement,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,exceed_plan,inspection_method,valid_begin_date,valid_end_date,main_image,sub_images,abnormal_result_id,abnormal_result,version,mat_info,assoc_type
39,BSYB0039,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,140,焊缝外补涂外观,4,YC00000004,1,2,到货检测,1,,4,储运采购部,5,品管部,2,1,8,2,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,均匀、光滑、平整、不得存在露铁、沙眼、毛刺等现象,45,不均匀/粗糙/凹凸/露铁/沙眼/毛刺/其他,,,,,0,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中3罐做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
40,BSYB0040,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,70,焊缝外补涂实验,4,YC00000004,1,2,到货检测,1,,4,储运采购部,5,品管部,2,1,8,2,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,20%硫酸铜溶液，棉签,20%硫酸铜溶液涂抹无腐蚀异常,,,,,,,0,1,若出现腐蚀生锈，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中3罐做本次检测。20%硫酸铜溶液涂抹后静置3分钟，目测观察是否出现腐蚀生锈现象。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
41,BSYB0041,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,140,焊缝外补涂外观,17,YF00000007,1,2,到货检测,1,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,20,14,CAN,1,20,14,CAN,目测检查,均匀、光滑、平整、不得存在露铁、沙眼、毛刺等现象,45,不均匀/粗糙/凹凸/露铁/沙眼/毛刺/其他,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
42,BSYB0042,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,70,焊缝外补涂实验,17,YF00000007,1,2,到货检测,1,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,20,14,CAN,1,20,14,CAN,20%硫酸铜溶液，棉签,20%硫酸铜溶液涂抹无腐蚀异常,,,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,20%硫酸铜溶液涂抹后静置3分钟，目测观察是否出现腐蚀生锈现象。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
43,BSYB0043,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,71,标签标识,4,YC00000004,1,2,到货检测,1,,4,储运采购部,5,品管部,2,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,内容正确、无错位、无印刷不良,46,内容错误/内容错位/印刷不良,,,,,0,1,若有不合格，在同一托复检1000罐。,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
44,BSYB0044,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,71,标签标识,18,YF00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,1000,14,CAN,0,,,,目测检查,内容正确、无错位、无印刷不良,46,内容错误/内容错位/印刷不良,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取1000罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
45,BSYB0045,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,37,外观质量,4,YC00000004,1,2,到货检测,1,,4,储运采购部,5,品管部,2,1,8,5,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,无A类不合格,4,内涂发霉/罐内有异物/罐内有油污/罐体印刷脏/罐体外焊缝发黑/内流胶/焊缝有毛刺/砂眼/大于1cm²的凹痕/焊缝端两边错位大于0.5mm/内涂膜及焊缝补涂带有明显气泡/焊缝粉末喷涂擦伤露铁/罐体变形/罐体印刷有严重色差/罐体颜色超出标准/内印色/翻边损伤/缩颈变形/印刷图案倒置/罐身有明显划痕/翻边严重变形/罐底无蓝点/蓝点严重划伤/冷焊/漏焊/孔洞/裂口/快口/假卷/大塌边/卷边不完全/卷边牙齿/铁舌/跳封/卷边碎裂/填料挤出/锐边/垂唇/双线,,,,,0,1,若有不合格，在同一托复检1000罐。,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。8罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
46,BSYB0046,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,37,外观质量,4,YC00000004,1,2,到货检测,1,,4,储运采购部,5,品管部,2,1,8,5,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,无B类不合格,5,轻度凹痕但缺陷电流合格/罐体轻微色差/内涂不匀或有小气泡/内涂有轻微划痕但缺陷电流合格/罐内有焊接飞溅点/填料轻微外挤出/翻边轻度变形/罐底蓝点脏污/罐底蓝点不全/蓝点轻微划伤/翻边轻微损伤/罐身有较多补涂飞溅点/翻边轻度损伤/强化型拉环露铝,,,,,0,1,若有不合格，在同一托复检1000罐。,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。8罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
47,BSYB0047,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,37,外观质量,18,YF00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,1000,14,CAN,0,,,,目测检查,无A类不合格,4,内涂发霉/罐内有异物/罐内有油污/罐体印刷脏/罐体外焊缝发黑/内流胶/焊缝有毛刺/砂眼/大于1cm²的凹痕/焊缝端两边错位大于0.5mm/内涂膜及焊缝补涂带有明显气泡/焊缝粉末喷涂擦伤露铁/罐体变形/罐体印刷有严重色差/罐体颜色超出标准/内印色/翻边损伤/缩颈变形/印刷图案倒置/罐身有明显划痕/翻边严重变形/罐底无蓝点/蓝点严重划伤/冷焊/漏焊/孔洞/裂口/快口/假卷/大塌边/卷边不完全/卷边牙齿/铁舌/跳封/卷边碎裂/填料挤出/锐边/垂唇/双线,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取1000罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
48,BSYB0048,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,37,外观质量,18,YF00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,1000,14,CAN,0,,,,目测检查,无B类不合格,5,轻度凹痕但缺陷电流合格/罐体轻微色差/内涂不匀或有小气泡/内涂有轻微划痕但缺陷电流合格/罐内有焊接飞溅点/填料轻微外挤出/翻边轻度变形/罐底蓝点脏污/罐底蓝点不全/蓝点轻微划伤/翻边轻微损伤/罐身有较多补涂飞溅点/翻边轻度损伤/强化型拉环露铝,,,,,0,50,若有≥5%的不合格空罐B类缺陷，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取1000罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
49,BSYB0049,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.40,,,23,mm,1.20,1.40,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
50,BSYB0050,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.50,,,23,mm,1.20,1.50,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
51,BSYB0051,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.50,,,23,mm,1.20,1.50,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
52,BSYB0052,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.50,,,23,mm,1.20,1.50,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
53,BSYB0053,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.50,,,23,mm,1.20,1.50,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
54,BSYB0054,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,72,卷边厚度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,1.20-1.50,,,23,mm,1.20,1.50,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
55,BSYB0055,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.60-2.90,,,23,mm,2.60,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
56,BSYB0056,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.60-2.90,,,23,mm,2.60,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
57,BSYB0057,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
58,BSYB0058,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
59,BSYB0059,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
60,BSYB0060,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
61,BSYB0061,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
62,BSYB0062,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
63,BSYB0063,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
64,BSYB0064,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
65,BSYB0065,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
66,BSYB0066,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
67,BSYB0067,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,73,卷边宽度,4,YC00000004,0,2,到货检测,1,,4,储运采购部,5,品管部,1,1,8,1,等于,3,1,139,,2026-06-25 09:39:15,,,,44,批次,,,8,14,CAN,1,8,14,CAN,卷封投影仪,2.50-3.00,,,23,mm,2.50,3.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品1罐，共8罐，并做好标识。其中1罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
