id,dict_id,standard_level_id,standard_level_name,process_post_id,process_post_name,process_node,check_object_name,goods_cate_id,goods_cate_name,mat_name,mat_code,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,inner_outer_inspection,quant_qual_type,initial_reinspect,sampling_check_position_id,sampling_check_position_name,inspection_cycle_id,inspection_cycle_name,inspect_unit_qty,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,push_system,start_time,can_skip_day,calculate_id,calculate_name,sampling_qty,sampling_unit_id,sampling_unit,inspection_frequency_id,inspection_frequency,inspection_rate_id,inspection_rate,inspection_tool,parameter_standard,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,abnormal_result_id,abnormal_result,exceed_plan,inspection_method,valid_begin_date,valid_end_date,is_sync,version,assoc_type
175,CMZI0175,8,基地标准,5,打码,罐底打码,工序设备,,,,,,,,,111,设备运转,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,无异常,,,,,,,,1,13,调试,法规要求需要有相应记录,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
176,CMZI0176,8,基地标准,5,打码,罐底打码,作业区域,,,,,,,,,112,环境卫生,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,整洁、无卫生死角,,,,,,,,1,13,调试,法规要求需要有相应记录,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
177,CMZI0177,8,基地标准,5,打码,罐底打码,打码操作工,,,,,,,,,113,人员卫生,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,"整洁、无违章
洁净间卫生及操作规范",,,,,,,,1,13,调试,法规要求需要有相应记录,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
178,CMZI0178,8,基地标准,5,打码,罐底打码,打码工序,,,,,,,,,114,安全隐患,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,可控状态,,,,,,,,1,13,调试,法规要求需要有相应记录,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
179,CMZI0179,8,基地标准,6,打码（抽检）,罐底打码,自检内容,,,,,,,,,122,自检内容,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,"检查内容不限于此：
废品率＜2罐/10万罐",,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,无异常,,,,,,,,1,13,调试,法规要求需要有相应记录,同上,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
180,CMZI0180,7,集团标准,10,热缩,热缩,热缩机入口罐体,,,,,Q/RW-TS-001-2023,,,,43,外观,78,GC00000039,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,1,,,1,单次,,,,11,大于等于1,,1次/批,目测、触觉,无印刷缺陷；无变形，无划痕、褶皱、涂膜破损，内压偏高或偏低、无倒罐及异盖等；表面无明显残水,32,印刷缺陷/变形/划痕/褶皱/涂膜破损/内压偏高/内压偏低/倒罐/异盖/表面明显残水/其他,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测罐体外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
181,CMZI0181,7,集团标准,10,热缩,热缩,打码质量,,,,,Q/RW-TS-001-2023,,,,43,外观,78,GC00000039,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,1,,,1,单次,,,,11,大于等于1,,1次/批,目测,打码正确、清晰,33,模糊/错误,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测罐体底部打码是否正常。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
182,CMZI0182,7,集团标准,10,热缩,热缩,热缩机出口塑封,,,,,Q/RW-TS-001-2023,,,,123,每条数量,79,GC00000040,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,白膜12罐/彩膜6罐,,,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜内商品数量是否足额。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
183,CMZI0183,7,集团标准,10,热缩,热缩,热缩机出口塑封,,,,,Q/RW-TS-001-2023,,,,52,热缩包装效果,79,GC00000040,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测、触觉,包装均匀平整、无变形、无皱褶、无穿孔，接缝平整、牢固、无卷边，缩膜两端对称,34,不均匀平整/变形/皱褶/穿孔/接缝不平整/接缝松散/卷边/瘪罐/缩膜两端不齐/其他,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜包装外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
184,CMZI0184,7,集团标准,10,热缩,热缩,热缩机出口塑封,,,,,Q/RW-TS-001-2023,,,,52,热缩包装效果,79,GC00000040,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,彩膜文字标识清晰正确，彩膜顶部墨码打印清晰、内容格式正确无变形，条码无扭曲变形,35,文字标识模糊/文字标识错误/顶部二维码信息错误/顶部二维码无法识读/顶部墨码打印模糊/顶部墨码格式错误/顶部墨码变形/条码扭曲变形/其他,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜包装信息是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
185,CMZI0185,7,集团标准,10,热缩,热缩,热缩机出口塑封,,,,,Q/RW-TS-001-2023,,,,52,热缩包装效果,80,GC00000041,1,5,品管部,5,品管部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目测、触觉,包装均匀平整、无变形、无皱褶、无穿孔，接缝平整、牢固、无卷边，缩膜两端对称,34,不均匀平整/变形/皱褶/穿孔/接缝不平整/接缝松散/卷边/瘪罐/缩膜两端不齐/其他,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜包装外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
186,CMZI0186,7,集团标准,10,热缩,热缩,热缩机出口塑封,,,,,Q/RW-TS-001-2023,,,,52,热缩包装效果,80,GC00000041,1,5,品管部,5,品管部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,彩膜文字标识清晰正确，彩膜顶部墨码打印清晰、内容格式正确无变形，条码无扭曲变形,35,文字标识模糊/文字标识错误/顶部二维码信息错误/顶部二维码无法识读/顶部墨码打印模糊/顶部墨码格式错误/顶部墨码变形/条码扭曲变形/其他,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜包装信息是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
187,CMZI0187,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,33,净重,81,GC00000042,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,34.5,35.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
188,CMZI0188,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,33,净重,82,GC00000043,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,34.5,35.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
189,CMZI0189,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,33,净重,83,GC00000044,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,34.5,35.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
190,CMZI0190,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,33,净重,84,GC00000045,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,49.5,50.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
191,CMZI0191,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,33,净重,85,GC00000046,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,49.5,50.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
192,CMZI0192,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,33,净重,86,GC00000047,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,49.5,50.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
193,CMZI0193,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,33,净重,87,GC00000048,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,69.5,70.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
194,CMZI0194,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,33,净重,88,GC00000049,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,44.5,45.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
195,CMZI0195,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,33,净重,89,GC00000050,1,6,生产部,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,12,2,,1次/班,台秤,标识重量±0.5kg,,,1,kg,39.5,40.5,1,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行净重检测，不合格商品按照异常处理流程处理。,用台秤检测热缩膜净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
196,CMZI0196,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,43,外观,81,GC00000042,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
197,CMZI0197,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,43,外观,82,GC00000043,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
198,CMZI0198,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,43,外观,83,GC00000044,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
199,CMZI0199,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,43,外观,84,GC00000045,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
200,CMZI0200,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,43,外观,85,GC00000046,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
201,CMZI0201,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,43,外观,86,GC00000047,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
202,CMZI0202,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,43,外观,87,GC00000048,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
203,CMZI0203,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,43,外观,88,GC00000049,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
204,CMZI0204,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,43,外观,89,GC00000050,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,手感、目视,平整均匀无断裂,36,不平整均匀/有断裂,,,,,,1,11,退库,若有不合格，对当班次所有剩余热缩膜进行外观检测，不合格商品按照异常处理流程处理。,检测热缩膜外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
205,CMZI0205,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,124,热缩温度,119,无,1,,,6,生产部,1,1,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,受限于基地热缩设备，温度会有差异,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,仪器显示屏显示,稳定无大波动,,,28,℃,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查仪器显示屏温度是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
206,CMZI0206,7,集团标准,10,热缩,热缩,热缩膜,,,,,Q/RW-TS-001-2023,,,,125,墨码、二维码附着力,90,GC00000051,1,6,生产部,6,生产部,1,2,1,14,热缩区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,触觉,揉搓无掉墨,,,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测顶部墨码附着力是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
207,CMZI0207,7,集团标准,2,包装,包装,热缩,,,,,Q/RW-TS-001-2023,,,,126,每条产品数量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,白膜12罐/彩膜6罐,,,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜内商品数量是否足额。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
208,CMZI0208,7,集团标准,2,包装,包装,热缩,,,,,Q/RW-TS-001-2023,,,,53,热缩质量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,均匀平整无漏,37,不均匀平整/有漏罐,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测热缩质量是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
209,CMZI0209,7,集团标准,2,包装,包装,外箱打码,,,,,Q/RW-TS-001-2023,,,,54,外箱码,91,GC00000052,1,,,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,清晰、正确，印刷有误、色泽一致,38,模糊/错误/印刷有误/色泽不一致,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测机打的外箱码信息是否清晰，与现场看板信息核对箱子上激光码信息是否正确，与罐底码信息是否一致。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
210,CMZI0210,7,集团标准,2,包装,包装,纸皮,,,,,Q/RW-TS-001-2023,,,,43,外观,92,GC00000053,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,9,托,1,,,1,单次,,,,11,大于等于1,,1次/托,目测,印刷有误、色泽一致、尺寸符合要求,39,印刷有误/色泽不一致/尺寸不符,,,,,,1,14,复检,若有不合格，抽取同班次2张空纸皮进行复检。,跟实物示例对比核对印刷信息及色泽是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
211,CMZI0211,7,集团标准,2,包装,包装,热熔胶,,,,,Q/RW-TS-001-2023,,,,33,净重,93,GC00000054,1,6,生产部,6,生产部,1,1,1,3,包装区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,8,袋,0,,,1,单次,,,,11,大于等于1,,1次/袋,台秤,25kg,,,1,kg,24.75,25.25,2,1,14,复检,若有不合格，由品管部进行复检。,原材料存放处的热熔胶，使用台秤称量其净重是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
212,CMZI0212,7,集团标准,2,包装,包装,产品,,,,,Q/RW-TS-001-2023,,,,55,质量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,产品无瘪罐、压痕、磕碰、褶皱，划伤,40,瘪罐/压痕/磕碰/褶皱/划伤,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,开箱检测罐体外观是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
213,CMZI0213,7,集团标准,2,包装,包装,产品,,,,,Q/RW-TS-001-2023,,,,55,质量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,墨码清晰、正确无遗漏,41,墨码模糊/墨码错误/墨码有遗漏,,,,,,1,10,调机,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,开箱检测罐底墨码信息打印是否合格。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
214,CMZI0214,7,集团标准,2,包装,包装,封箱,,,,,Q/RW-TS-001-2023,,,,56,粘合质量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目视,严实干净无开裂,42,不严实平整/粘连/开裂/褶皱,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检查纸箱所有位置是否严实平整，胶带与相邻纸箱之间是否有粘连，箱所有位置是否有开裂。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
215,CMZI0215,7,集团标准,2,包装,包装,封箱,,,,,Q/RW-TS-001-2023,,,,127,每箱数量,91,GC00000052,1,6,生产部,6,生产部,1,2,1,3,包装区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/30分钟,目测,白膜12罐/彩膜6罐,,,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,检测缩膜内商品数量是否足额。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
216,CMZI0216,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,56,粘合质量,94,GC00000055,1,6,生产部,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,严实平整，无粘连，无开裂,42,不严实平整/粘连/开裂/褶皱,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到封箱岗随机抽取完成封箱但未打印批次信息的商品，检查纸箱所有位置是否严实平整，胶带与相邻纸箱之间是否有粘连，箱所有位置是否有开裂。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
